Order ID,Order Date,Product,Category,Region,Quantity,Unit Price,Discount,Sales,Cost,Profit
ORD0027,2026-02-07,Desk,Furniture,South,1,177.27,0.05,168.41,121.11,47.3
ORD0552,2026-02-08,Laptop,Electronics,South,2,917.1,0.1,1650.78,1013.49,637.29
ORD0128,2026-02-09,Monitor,Electronics,South,5,154.4,0.1,694.8,529.53,165.27
ORD0263,2026-02-10,Office Chair,Furniture,South,4,153.35,0.05,582.73,348.81,233.92
ORD0361,2026-02-10,Backpack,Bags,Central,6,90.78,0.05,517.45,392.49,124.96
ORD0610,2026-02-11,Headphones,Electronics,North,3,37.43,0.05,106.68,63.51,43.17
ORD0300,2026-02-11,Smartphone,Electronics,West,7,300.53,0.15,1788.15,1211.79,576.36
ORD0785,2026-02-12,Monitor,Electronics,Central,4,381.12,0.05,1448.26,938.25,510.01
ORD0042,2026-02-12,Smartphone,Electronics,Central,6,447.72,0.0,2686.32,1992.91,693.41
ORD0320,2026-02-12,Office Chair,Furniture,West,6,148.56,0.0,891.36,588.09,303.27
ORD0529,2026-02-13,Monitor,Electronics,West,7,385.48,0.1,2428.52,1674.91,753.61
ORD0413,2026-02-16,Mouse,Accessories,West,6,16.16,0.05,92.11,57.88,34.23
ORD0490,2026-02-17,Monitor,Electronics,West,6,223.26,0.0,1339.56,937.07,402.49
ORD0676,2026-02-18,Laptop,Electronics,West,6,714.77,0.05,4074.19,3176.03,898.16
ORD0642,2026-02-19,Printer,Office Equipment,East,6,205.54,0.1,1109.92,756.32,353.6
ORD0742,2026-02-19,Printer,Office Equipment,North,3,351.66,0.05,1002.23,721.01,281.22
ORD0693,2026-02-20,Monitor,Electronics,Central,3,326.46,0.05,930.41,574.03,356.38
ORD0025,2026-02-20,Headphones,Electronics,West,1,69.74,0.0,69.74,47.28,22.46
ORD0582,2026-02-21,Mouse,Accessories,North,4,41.57,0.05,157.97,93.21,64.76
ORD0471,2026-02-22,Desk,Furniture,East,7,383.95,0.1,2418.89,1819.82,599.07
ORD0059,2026-02-22,Mouse,Accessories,East,1,50.03,0.0,50.03,35.84,14.19
ORD0266,2026-02-23,Desk,Furniture,East,6,289.94,0.05,1652.66,1128.99,523.67
ORD0113,2026-02-23,Laptop,Electronics,North,7,922.6,0.1,5812.38,4063.6,1748.78
ORD0252,2026-02-23,Backpack,Bags,West,7,70.51,0.0,493.57,317.1,176.47
ORD0216,2026-02-24,Monitor,Electronics,South,4,286.6,0.05,1089.08,743.62,345.46
ORD0120,2026-02-24,Smartphone,Electronics,Central,7,733.25,0.05,4876.11,3551.23,1324.88
ORD0502,2026-02-24,Monitor,Electronics,South,2,201.97,0.1,363.55,241.95,121.6
ORD0032,2026-02-24,Backpack,Bags,West,6,91.29,0.05,520.35,310.56,209.79
ORD0699,2026-02-24,Printer,Office Equipment,North,1,138.08,0.0,138.08,94.41,43.67
ORD0419,2026-02-25,Backpack,Bags,North,3,61.87,0.15,157.77,103.41,54.36
ORD0672,2026-02-25,Backpack,Bags,Central,4,41.14,0.1,148.1,102.38,45.72
ORD0796,2026-02-26,Smartphone,Electronics,South,1,534.94,0.1,481.45,359.79,121.66
ORD0280,2026-02-27,Smartphone,Electronics,Central,5,260.56,0.0,1302.8,953.73,349.07
ORD0365,2026-02-28,Backpack,Bags,East,3,48.53,0.15,123.75,79.98,43.77
ORD0104,2026-03-01,Keyboard,Accessories,Central,2,77.99,0.05,148.18,102.67,45.51
ORD0353,2026-03-02,Printer,Office Equipment,East,6,357.5,0.0,2145.0,1634.82,510.18
ORD0324,2026-03-02,Office Chair,Furniture,South,3,340.48,0.05,970.37,744.63,225.74
ORD0680,2026-03-03,Headphones,Electronics,South,1,58.57,0.05,55.64,32.7,22.94
ORD0448,2026-03-03,Printer,Office Equipment,North,5,356.27,0.1,1603.22,1029.27,573.95
ORD0477,2026-03-04,Monitor,Electronics,South,3,410.18,0.1,1107.49,792.33,315.16
ORD0703,2026-03-05,Laptop,Electronics,Central,2,889.74,0.1,1601.53,1029.9,571.63
ORD0523,2026-03-05,Keyboard,Accessories,East,3,52.12,0.05,148.54,101.32,47.22
ORD0608,2026-03-05,Headphones,Electronics,East,2,57.63,0.1,103.73,67.6,36.13
ORD0385,2026-03-06,Smartphone,Electronics,East,3,542.55,0.0,1627.65,976.36,651.29
ORD0053,2026-03-08,Headphones,Electronics,Central,6,137.03,0.05,781.07,468.3,312.77
ORD0597,2026-03-09,Monitor,Electronics,West,2,180.93,0.0,361.86,241.0,120.86
ORD0461,2026-03-09,Office Chair,Furniture,Central,5,290.49,0.05,1379.83,842.14,537.69
ORD0518,2026-03-09,Keyboard,Accessories,Central,1,84.98,0.05,80.73,48.69,32.04
ORD0729,2026-03-10,Printer,Office Equipment,West,6,212.18,0.1,1145.77,699.23,446.54
ORD0384,2026-03-10,Desk,Furniture,Central,4,332.68,0.0,1330.72,816.36,514.36
ORD0652,2026-03-11,Laptop,Electronics,West,2,986.81,0.05,1874.94,1379.0,495.94
ORD0296,2026-03-11,Mouse,Accessories,North,6,27.88,0.15,142.19,101.69,40.5
ORD0289,2026-03-12,Printer,Office Equipment,East,5,216.28,0.05,1027.33,799.59,227.74
ORD0537,2026-03-13,Keyboard,Accessories,West,4,69.0,0.0,276.0,196.22,79.78
ORD0604,2026-03-14,Backpack,Bags,West,5,73.28,0.0,366.4,281.27,85.13
ORD0554,2026-03-14,Mouse,Accessories,South,2,35.31,0.0,70.62,49.05,21.57
ORD0087,2026-03-14,Mouse,Accessories,East,2,32.77,0.0,65.54,46.82,18.72
ORD0487,2026-03-15,Office Chair,Furniture,East,2,164.74,0.05,313.01,242.18,70.83
ORD0570,2026-03-15,Keyboard,Accessories,West,3,87.52,0.0,262.56,194.28,68.28
ORD0720,2026-03-15,Headphones,Electronics,South,2,61.21,0.0,122.42,75.87,46.55
ORD0762,2026-03-16,Headphones,Electronics,East,1,80.62,0.05,76.59,57.36,19.23
ORD0706,2026-03-16,Backpack,Bags,East,6,87.07,0.05,496.3,350.46,145.84
ORD0786,2026-03-18,Office Chair,Furniture,Central,1,103.33,0.0,103.33,73.86,29.47
ORD0794,2026-03-19,Smartphone,Electronics,Central,3,437.0,0.1,1179.9,705.14,474.76
ORD0709,2026-03-20,Mouse,Accessories,Central,4,69.8,0.0,279.2,199.65,79.55
ORD0071,2026-03-21,Printer,Office Equipment,West,1,277.57,0.0,277.57,200.3,77.27
ORD0326,2026-03-21,Smartphone,Electronics,North,1,505.16,0.15,429.39,301.31,128.08
ORD0106,2026-03-22,Laptop,Electronics,North,5,711.14,0.0,3555.7,2176.57,1379.13
ORD0086,2026-03-22,Headphones,Electronics,North,6,64.73,0.0,388.38,246.6,141.78
ORD0800,2026-03-23,Smartphone,Electronics,North,2,575.44,0.0,1150.88,820.97,329.91
ORD0333,2026-03-23,Backpack,Bags,South,3,105.46,0.05,300.56,219.45,81.11
ORD0611,2026-03-24,Mouse,Accessories,South,7,39.58,0.0,277.06,169.63,107.43
ORD0287,2026-03-25,Mouse,Accessories,Central,4,38.14,0.1,137.3,82.54,54.76
ORD0265,2026-03-25,Headphones,Electronics,East,2,84.54,0.0,169.08,109.78,59.3
ORD0691,2026-03-26,Desk,Furniture,West,2,220.5,0.05,418.95,248.7,170.25
ORD0783,2026-03-26,Mouse,Accessories,North,6,67.77,0.0,406.62,275.61,131.01
ORD0092,2026-03-26,Keyboard,Accessories,Central,4,31.29,0.0,125.16,88.13,37.03
ORD0696,2026-03-27,Printer,Office Equipment,Central,3,214.84,0.1,580.07,353.3,226.77
ORD0573,2026-03-27,Office Chair,Furniture,West,3,126.72,0.05,361.15,222.85,138.3
ORD0421,2026-03-28,Office Chair,Furniture,North,5,137.53,0.0,687.65,416.66,270.99
ORD0622,2026-03-28,Keyboard,Accessories,North,2,25.61,0.15,43.54,33.66,9.88
ORD0418,2026-03-28,Smartphone,Electronics,West,1,321.46,0.05,305.39,230.05,75.34
ORD0442,2026-03-29,Printer,Office Equipment,South,3,328.33,0.0,984.99,758.26,226.73
ORD0347,2026-03-30,Office Chair,Furniture,North,2,174.53,0.05,331.61,196.95,134.66
ORD0236,2026-03-30,Smartphone,Electronics,South,2,472.28,0.0,944.56,673.96,270.6
ORD0151,2026-03-31,Headphones,Electronics,South,7,161.71,0.05,1075.37,752.87,322.5
ORD0007,2026-03-31,Monitor,Electronics,West,2,152.23,0.05,289.24,193.22,96.02
ORD0237,2026-03-31,Office Chair,Furniture,North,1,172.47,0.1,155.22,101.69,53.53
ORD0511,2026-04-02,Backpack,Bags,Central,4,97.99,0.1,352.76,235.59,117.17
ORD0085,2026-04-03,Keyboard,Accessories,East,5,119.68,0.05,568.48,417.15,151.33
ORD0543,2026-04-04,Backpack,Bags,East,5,64.6,0.05,306.85,196.63,110.22
ORD0441,2026-04-04,Mouse,Accessories,North,2,20.54,0.0,41.08,29.01,12.07
ORD0192,2026-04-04,Laptop,Electronics,South,3,978.61,0.0,2935.83,2183.54,752.29
ORD0788,2026-04-04,Office Chair,Furniture,South,5,188.93,0.0,944.65,648.29,296.36
ORD0003,2026-04-05,Office Chair,Furniture,South,6,145.21,0.0,871.26,537.29,333.97
ORD0126,2026-04-05,Mouse,Accessories,West,6,17.85,0.0,107.1,77.67,29.43
ORD0083,2026-04-06,Monitor,Electronics,North,2,245.69,0.15,417.67,312.59,105.08
ORD0015,2026-04-07,Office Chair,Furniture,East,6,320.68,0.05,1827.88,1103.89,723.99
ORD0739,2026-04-09,Mouse,Accessories,West,3,21.79,0.0,65.37,47.29,18.08
ORD0355,2026-04-10,Headphones,Electronics,North,7,100.23,0.0,701.61,423.81,277.8
ORD0398,2026-04-10,Smartphone,Electronics,East,7,462.6,0.05,3076.29,2087.16,989.13
ORD0712,2026-04-11,Mouse,Accessories,East,7,26.14,0.05,173.83,107.73,66.1
ORD0269,2026-04-11,Desk,Furniture,West,7,273.13,0.0,1911.91,1374.64,537.27
ORD0095,2026-04-11,Mouse,Accessories,West,2,46.91,0.0,93.82,69.84,23.98
ORD0299,2026-04-11,Headphones,Electronics,South,6,177.78,0.15,906.68,533.7,372.98
ORD0732,2026-04-12,Monitor,Electronics,West,1,226.83,0.1,204.15,124.25,79.9
ORD0731,2026-04-12,Headphones,Electronics,North,2,64.95,0.0,129.9,91.87,38.03
ORD0581,2026-04-12,Smartphone,Electronics,West,5,669.59,0.0,3347.95,2374.77,973.18
ORD0358,2026-04-14,Desk,Furniture,Central,6,283.09,0.0,1698.54,1253.24,445.3
ORD0035,2026-04-15,Monitor,Electronics,Central,7,357.91,0.0,2505.37,1724.97,780.4
ORD0243,2026-04-15,Printer,Office Equipment,East,4,378.11,0.0,1512.44,1159.87,352.57
ORD0414,2026-04-16,Headphones,Electronics,South,7,115.11,0.05,765.48,465.85,299.63
ORD0754,2026-04-17,Smartphone,Electronics,North,7,269.57,0.15,1603.94,1004.94,599.0
ORD0020,2026-04-18,Smartphone,Electronics,North,6,735.8,0.0,4414.8,2668.38,1746.42
ORD0238,2026-04-18,Headphones,Electronics,North,1,88.14,0.0,88.14,63.38,24.76
ORD0473,2026-04-19,Office Chair,Furniture,West,4,264.47,0.0,1057.88,729.79,328.09
ORD0485,2026-04-19,Smartphone,Electronics,West,2,312.32,0.0,624.64,454.47,170.17
ORD0631,2026-04-19,Desk,Furniture,East,7,214.19,0.05,1424.36,929.85,494.51
ORD0459,2026-04-20,Headphones,Electronics,West,3,121.1,0.0,363.3,256.93,106.37
ORD0084,2026-04-21,Keyboard,Accessories,North,3,37.72,0.0,113.16,67.34,45.82
ORD0004,2026-04-21,Keyboard,Accessories,West,4,27.19,0.05,103.32,68.19,35.13
ORD0746,2026-04-22,Monitor,Electronics,Central,4,294.1,0.0,1176.4,721.71,454.69
ORD0168,2026-04-22,Keyboard,Accessories,Central,3,31.65,0.0,94.95,56.07,38.88
ORD0483,2026-04-22,Desk,Furniture,West,7,360.27,0.0,2521.89,1673.69,848.2
ORD0763,2026-04-22,Mouse,Accessories,Central,3,30.92,0.0,92.76,67.92,24.84
ORD0542,2026-04-25,Laptop,Electronics,Central,3,1049.56,0.0,3148.68,2297.39,851.29
ORD0530,2026-04-25,Office Chair,Furniture,South,2,232.49,0.05,441.73,287.14,154.59
ORD0656,2026-04-25,Headphones,Electronics,Central,5,133.55,0.15,567.59,362.78,204.81
ORD0036,2026-04-26,Keyboard,Accessories,Central,3,66.27,0.0,198.81,140.96,57.85
ORD0288,2026-04-28,Laptop,Electronics,North,1,948.48,0.05,901.06,667.17,233.89
ORD0251,2026-04-28,Desk,Furniture,West,3,357.07,0.05,1017.65,709.63,308.02
ORD0303,2026-04-28,Laptop,Electronics,South,1,946.68,0.1,852.01,541.52,310.49
ORD0476,2026-04-28,Monitor,Electronics,East,5,357.09,0.1,1606.9,989.61,617.29
ORD0278,2026-04-28,Mouse,Accessories,East,6,36.71,0.0,220.26,166.81,53.45
ORD0708,2026-04-28,Laptop,Electronics,Central,6,673.85,0.05,3840.94,2335.28,1505.66
ORD0740,2026-04-29,Smartphone,Electronics,Central,3,710.04,0.05,2023.61,1250.27,773.34
ORD0726,2026-04-30,Backpack,Bags,Central,7,44.64,0.1,281.23,177.52,103.71
ORD0101,2026-04-30,Smartphone,Electronics,West,2,444.78,0.0,889.56,534.6,354.96
ORD0395,2026-05-02,Office Chair,Furniture,West,5,209.2,0.0,1046.0,762.71,283.29
ORD0728,2026-05-02,Keyboard,Accessories,Central,6,64.01,0.0,384.06,297.77,86.29
ORD0576,2026-05-02,Smartphone,Electronics,West,1,263.88,0.0,263.88,180.5,83.38
ORD0293,2026-05-03,Keyboard,Accessories,South,6,110.1,0.0,660.6,399.69,260.91
ORD0474,2026-05-03,Desk,Furniture,South,4,266.05,0.0,1064.2,795.81,268.39
ORD0435,2026-05-04,Headphones,Electronics,Central,5,92.71,0.0,463.55,274.95,188.6
ORD0566,2026-05-05,Laptop,Electronics,North,4,845.13,0.0,3380.52,2271.43,1109.09
ORD0532,2026-05-05,Headphones,Electronics,Central,6,143.75,0.15,733.12,536.46,196.66
ORD0155,2026-05-06,Keyboard,Accessories,North,2,27.96,0.0,55.92,39.09,16.83
ORD0718,2026-05-06,Headphones,Electronics,South,1,63.46,0.0,63.46,47.74,15.72
ORD0068,2026-05-07,Backpack,Bags,North,3,85.0,0.15,216.75,155.54,61.21
ORD0500,2026-05-09,Printer,Office Equipment,South,5,336.03,0.0,1680.15,1147.08,533.07
ORD0369,2026-05-09,Headphones,Electronics,East,7,118.34,0.0,828.38,592.36,236.02
ORD0159,2026-05-12,Headphones,Electronics,West,3,168.01,0.0,504.03,388.13,115.9
ORD0058,2026-05-14,Smartphone,Electronics,South,5,288.15,0.0,1440.75,840.89,599.86
ORD0733,2026-05-15,Monitor,Electronics,East,3,380.03,0.15,969.08,613.9,355.18
ORD0070,2026-05-15,Keyboard,Accessories,North,6,118.73,0.0,712.38,465.99,246.39
ORD0432,2026-05-16,Laptop,Electronics,North,7,972.86,0.0,6810.02,4311.54,2498.48
ORD0201,2026-05-16,Monitor,Electronics,Central,6,194.43,0.0,1166.58,828.63,337.95
ORD0132,2026-05-16,Laptop,Electronics,North,3,706.34,0.0,2119.02,1440.24,678.78
ORD0431,2026-05-17,Mouse,Accessories,Central,4,38.39,0.0,153.56,95.82,57.74
ORD0335,2026-05-19,Monitor,Electronics,West,3,245.54,0.1,662.96,512.4,150.56
ORD0220,2026-05-19,Laptop,Electronics,North,1,748.89,0.1,674.0,450.95,223.05
ORD0617,2026-05-19,Smartphone,Electronics,West,7,652.32,0.15,3881.3,2422.28,1459.02
ORD0540,2026-05-19,Laptop,Electronics,Central,2,963.51,0.0,1927.02,1195.16,731.86
ORD0108,2026-05-19,Keyboard,Accessories,East,3,107.22,0.1,289.49,182.84,106.65
ORD0468,2026-05-20,Headphones,Electronics,North,6,119.65,0.15,610.22,359.1,251.12
ORD0065,2026-05-21,Backpack,Bags,Central,4,55.17,0.15,187.58,134.19,53.39
ORD0174,2026-05-21,Desk,Furniture,East,6,207.65,0.0,1245.9,777.56,468.34
ORD0527,2026-05-22,Laptop,Electronics,West,6,799.01,0.0,4794.06,3134.91,1659.15
ORD0677,2026-05-22,Monitor,Electronics,Central,7,269.19,0.15,1601.68,929.03,672.65
ORD0661,2026-05-23,Printer,Office Equipment,East,3,369.64,0.05,1053.47,782.15,271.32
ORD0682,2026-05-23,Keyboard,Accessories,Central,3,78.76,0.15,200.84,132.41,68.43
ORD0462,2026-05-24,Headphones,Electronics,North,7,170.0,0.0,1190.0,820.31,369.69
ORD0264,2026-05-24,Desk,Furniture,West,1,351.22,0.05,333.66,204.15,129.51
ORD0550,2026-05-26,Smartphone,Electronics,North,3,342.05,0.05,974.84,700.11,274.73
ORD0464,2026-05-26,Monitor,Electronics,West,3,137.13,0.0,411.39,264.12,147.27
ORD0043,2026-05-27,Laptop,Electronics,West,7,850.61,0.1,5358.84,3804.74,1554.1
ORD0503,2026-05-27,Mouse,Accessories,East,5,57.47,0.0,287.35,195.4,91.95
ORD0329,2026-05-29,Mouse,Accessories,North,6,38.58,0.05,219.91,134.84,85.07
ORD0472,2026-05-30,Laptop,Electronics,North,1,788.14,0.0,788.14,611.36,176.78
ORD0771,2026-05-30,Headphones,Electronics,South,7,126.14,0.05,838.83,562.06,276.77
ORD0798,2026-05-31,Laptop,Electronics,South,2,690.55,0.1,1242.99,922.69,320.3
ORD0215,2026-05-31,Smartphone,Electronics,West,5,649.94,0.1,2924.73,1945.23,979.5
ORD0436,2026-05-31,Headphones,Electronics,South,4,103.64,0.0,414.56,296.13,118.43
ORD0348,2026-05-31,Mouse,Accessories,South,1,60.55,0.0,60.55,42.9,17.65
ORD0257,2026-06-01,Smartphone,Electronics,West,1,589.44,0.0,589.44,439.94,149.5
ORD0539,2026-06-01,Monitor,Electronics,West,1,273.12,0.0,273.12,181.09,92.03
ORD0734,2026-06-02,Backpack,Bags,South,7,103.73,0.1,653.5,481.64,171.86
ORD0678,2026-06-03,Monitor,Electronics,North,4,250.99,0.05,953.76,632.34,321.42
ORD0556,2026-06-03,Laptop,Electronics,Central,4,1002.39,0.1,3608.6,2568.63,1039.97
ORD0218,2026-06-04,Backpack,Bags,West,4,57.63,0.05,218.99,163.63,55.36
ORD0633,2026-06-04,Desk,Furniture,Central,1,204.28,0.0,204.28,129.08,75.2
ORD0393,2026-06-04,Headphones,Electronics,West,6,117.56,0.05,670.09,415.63,254.46
ORD0012,2026-06-05,Mouse,Accessories,North,5,20.17,0.1,90.77,54.0,36.77
ORD0444,2026-06-07,Backpack,Bags,West,4,96.71,0.15,328.81,242.87,85.94
ORD0158,2026-06-08,Desk,Furniture,East,5,120.89,0.15,513.78,298.53,215.25
ORD0018,2026-06-09,Backpack,Bags,East,7,76.38,0.05,507.93,315.23,192.7
ORD0568,2026-06-09,Printer,Office Equipment,North,1,358.66,0.0,358.66,246.62,112.04
ORD0428,2026-06-09,Desk,Furniture,Central,6,316.03,0.0,1896.18,1416.63,479.55
ORD0427,2026-06-09,Office Chair,Furniture,North,6,240.59,0.0,1443.54,849.67,593.87
ORD0196,2026-06-11,Mouse,Accessories,South,6,56.09,0.0,336.54,216.19,120.35
ORD0424,2026-06-12,Laptop,Electronics,North,1,724.41,0.05,688.19,456.38,231.81
ORD0466,2026-06-12,Headphones,Electronics,Central,1,88.79,0.15,75.47,55.95,19.52
ORD0780,2026-06-13,Keyboard,Accessories,North,2,94.24,0.0,188.48,131.91,56.57
ORD0368,2026-06-13,Headphones,Electronics,Central,6,75.28,0.1,406.51,258.91,147.6
ORD0131,2026-06-13,Backpack,Bags,East,6,54.44,0.0,326.64,237.63,89.01
ORD0520,2026-06-13,Office Chair,Furniture,East,3,143.12,0.05,407.89,270.78,137.11
ORD0567,2026-06-14,Office Chair,Furniture,East,5,198.84,0.05,944.49,684.76,259.73
ORD0553,2026-06-16,Office Chair,Furniture,East,7,134.57,0.05,894.89,600.45,294.44
ORD0411,2026-06-17,Mouse,Accessories,East,7,25.11,0.05,166.98,129.54,37.44
ORD0638,2026-06-18,Headphones,Electronics,West,2,63.05,0.05,119.79,75.7,44.09
ORD0765,2026-06-19,Keyboard,Accessories,West,1,104.46,0.05,99.24,57.84,41.4
ORD0211,2026-06-21,Smartphone,Electronics,Central,6,294.9,0.0,1769.4,1113.7,655.7
ORD0102,2026-06-21,Laptop,Electronics,North,1,986.28,0.0,986.28,677.64,308.64
ORD0465,2026-06-21,Office Chair,Furniture,East,5,287.36,0.05,1364.96,1036.29,328.67
ORD0782,2026-06-22,Laptop,Electronics,North,7,849.68,0.0,5947.76,4487.73,1460.03
ORD0547,2026-06-24,Monitor,Electronics,Central,2,165.68,0.05,314.79,218.43,96.36
ORD0707,2026-06-24,Headphones,Electronics,East,7,74.53,0.1,469.54,307.28,162.26
ORD0546,2026-06-25,Mouse,Accessories,East,5,35.34,0.0,176.7,104.94,71.76
ORD0688,2026-06-25,Printer,Office Equipment,North,3,202.55,0.1,546.89,318.61,228.28
ORD0675,2026-06-25,Smartphone,Electronics,East,4,568.85,0.0,2275.4,1690.97,584.43
ORD0761,2026-06-27,Backpack,Bags,South,4,93.67,0.1,337.21,231.8,105.41
ORD0412,2026-06-28,Headphones,Electronics,South,1,145.14,0.0,145.14,105.08,40.06
